customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
230,2,Joy,George,joy.george@sakilacustomer.org,234,1,2006-02-14 00:00:00,2006-02-15 00:00:00
231,1,Georgia,Jacobs,georgia.jacobs@sakilacustomer.org,235,1,2006-02-14 00:00:00,2006-02-15 00:00:00
232,2,Constance,Reid,constance.reid@sakilacustomer.org,236,1,2006-02-14 00:00:00,2006-02-15 00:00:00
233,2,Lillie,Kim,lillie.kim@sakilacustomer.org,237,1,2006-02-14 00:00:00,2006-02-15 00:00:00
234,1,Claudia,Fuller,claudia.fuller@sakilacustomer.org,238,1,2006-02-14 00:00:00,2006-02-15 00:00:00
235,1,Jackie,Lynch,jackie.lynch@sakilacustomer.org,239,1,2006-02-14 00:00:00,2006-02-15 00:00:00
236,1,Marcia,Dean,marcia.dean@sakilacustomer.org,240,1,2006-02-14 00:00:00,2006-02-15 00:00:00
237,1,Tanya,Gilbert,tanya.gilbert@sakilacustomer.org,241,1,2006-02-14 00:00:00,2006-02-15 00:00:00
238,1,Nellie,Garrett,nellie.garrett@sakilacustomer.org,242,1,2006-02-14 00:00:00,2006-02-15 00:00:00
239,2,Minnie,Romero,minnie.romero@sakilacustomer.org,243,1,2006-02-14 00:00:00,2006-02-15 00:00:00
240,1,Marlene,Welch,marlene.welch@sakilacustomer.org,244,1,2006-02-14 00:00:00,2006-02-15 00:00:00
241,2,Heidi,Larson,heidi.larson@sakilacustomer.org,245,0,2006-02-14 00:00:00,2006-02-15 00:00:00
242,1,Glenda,Frazier,glenda.frazier@sakilacustomer.org,246,1,2006-02-14 00:00:00,2006-02-15 00:00:00
243,1,Lydia,Burke,lydia.burke@sakilacustomer.org,247,1,2006-02-14 00:00:00,2006-02-15 00:00:00
244,2,Viola,Hanson,viola.hanson@sakilacustomer.org,248,1,2006-02-14 00:00:00,2006-02-15 00:00:00
245,1,Courtney,Day,courtney.day@sakilacustomer.org,249,1,2006-02-14 00:00:00,2006-02-15 00:00:00
246,1,Marian,Mendoza,marian.mendoza@sakilacustomer.org,250,1,2006-02-14 00:00:00,2006-02-15 00:00:00
247,1,Stella,Moreno,stella.moreno@sakilacustomer.org,251,1,2006-02-14 00:00:00,2006-02-15 00:00:00
248,1,Caroline,Bowman,caroline.bowman@sakilacustomer.org,252,1,2006-02-14 00:00:00,2006-02-15 00:00:00
249,2,Dora,Medina,dora.medina@sakilacustomer.org,253,1,2006-02-14 00:00:00,2006-02-15 00:00:00
250,2,Jo,Fowler,jo.fowler@sakilacustomer.org,254,1,2006-02-14 00:00:00,2006-02-15 00:00:00
251,2,Vickie,Brewer,vickie.brewer@sakilacustomer.org,255,1,2006-02-14 00:00:00,2006-02-15 00:00:00
252,2,Mattie,Hoffman,mattie.hoffman@sakilacustomer.org,256,1,2006-02-14 00:00:00,2006-02-15 00:00:00
253,1,Terry,Carlson,terry.carlson@sakilacustomer.org,258,1,2006-02-14 00:00:00,2006-02-15 00:00:00
254,2,Maxine,Silva,maxine.silva@sakilacustomer.org,259,1,2006-02-14 00:00:00,2006-02-15 00:00:00
255,2,Irma,Pearson,irma.pearson@sakilacustomer.org,260,1,2006-02-14 00:00:00,2006-02-15 00:00:00
256,2,Mabel,Holland,mabel.holland@sakilacustomer.org,261,1,2006-02-14 00:00:00,2006-02-15 00:00:00
257,2,Marsha,Douglas,marsha.douglas@sakilacustomer.org,262,1,2006-02-14 00:00:00,2006-02-15 00:00:00
258,1,Myrtle,Fleming,myrtle.fleming@sakilacustomer.org,263,1,2006-02-14 00:00:00,2006-02-15 00:00:00
259,2,Lena,Jensen,lena.jensen@sakilacustomer.org,264,1,2006-02-14 00:00:00,2006-02-15 00:00:00
260,1,Christy,Vargas,christy.vargas@sakilacustomer.org,265,1,2006-02-14 00:00:00,2006-02-15 00:00:00
261,1,Deanna,Byrd,deanna.byrd@sakilacustomer.org,266,1,2006-02-14 00:00:00,2006-02-15 00:00:00
262,2,Patsy,Davidson,patsy.davidson@sakilacustomer.org,267,1,2006-02-14 00:00:00,2006-02-15 00:00:00
263,1,Hilda,Hopkins,hilda.hopkins@sakilacustomer.org,268,1,2006-02-14 00:00:00,2006-02-15 00:00:00
264,1,Gwendolyn,May,gwendolyn.may@sakilacustomer.org,269,1,2006-02-14 00:00:00,2006-02-15 00:00:00
265,2,Jennie,Terry,jennie.terry@sakilacustomer.org,270,1,2006-02-14 00:00:00,2006-02-15 00:00:00
266,2,Nora,Herrera,nora.herrera@sakilacustomer.org,271,1,2006-02-14 00:00:00,2006-02-15 00:00:00
267,1,Margie,Wade,margie.wade@sakilacustomer.org,272,1,2006-02-14 00:00:00,2006-02-15 00:00:00
268,1,Nina,Soto,nina.soto@sakilacustomer.org,273,1,2006-02-14 00:00:00,2006-02-15 00:00:00
269,1,Cassandra,Walters,cassandra.walters@sakilacustomer.org,274,1,2006-02-14 00:00:00,2006-02-15 00:00:00
270,1,Leah,Curtis,leah.curtis@sakilacustomer.org,275,1,2006-02-14 00:00:00,2006-02-15 00:00:00
271,1,Penny,Neal,penny.neal@sakilacustomer.org,276,0,2006-02-14 00:00:00,2006-02-15 00:00:00
272,1,Kay,Caldwell,kay.caldwell@sakilacustomer.org,277,1,2006-02-14 00:00:00,2006-02-15 00:00:00
273,2,Priscilla,Lowe,priscilla.lowe@sakilacustomer.org,278,1,2006-02-14 00:00:00,2006-02-15 00:00:00
274,1,Naomi,Jennings,naomi.jennings@sakilacustomer.org,279,1,2006-02-14 00:00:00,2006-02-15 00:00:00
275,2,Carole,Barnett,carole.barnett@sakilacustomer.org,280,1,2006-02-14 00:00:00,2006-02-15 00:00:00
276,1,Brandy,Graves,brandy.graves@sakilacustomer.org,281,1,2006-02-14 00:00:00,2006-02-15 00:00:00
277,2,Olga,Jimenez,olga.jimenez@sakilacustomer.org,282,1,2006-02-14 00:00:00,2006-02-15 00:00:00
278,2,Billie,Horton,billie.horton@sakilacustomer.org,283,1,2006-02-14 00:00:00,2006-02-15 00:00:00
279,2,Dianne,Shelton,dianne.shelton@sakilacustomer.org,284,1,2006-02-14 00:00:00,2006-02-15 00:00:00
280,2,Tracey,Barrett,tracey.barrett@sakilacustomer.org,285,1,2006-02-14 00:00:00,2006-02-15 00:00:00
281,2,Leona,Obrien,leona.obrien@sakilacustomer.org,286,1,2006-02-14 00:00:00,2006-02-15 00:00:00
282,2,Jenny,Castro,jenny.castro@sakilacustomer.org,287,1,2006-02-14 00:00:00,2006-02-15 00:00:00
283,1,Felicia,Sutton,felicia.sutton@sakilacustomer.org,288,1,2006-02-14 00:00:00,2006-02-15 00:00:00
284,1,Sonia,Gregory,sonia.gregory@sakilacustomer.org,289,1,2006-02-14 00:00:00,2006-02-15 00:00:00
285,1,Miriam,Mckinney,miriam.mckinney@sakilacustomer.org,290,1,2006-02-14 00:00:00,2006-02-15 00:00:00
286,1,Velma,Lucas,velma.lucas@sakilacustomer.org,291,1,2006-02-14 00:00:00,2006-02-15 00:00:00
287,2,Becky,Miles,becky.miles@sakilacustomer.org,292,1,2006-02-14 00:00:00,2006-02-15 00:00:00
288,1,Bobbie,Craig,bobbie.craig@sakilacustomer.org,293,1,2006-02-14 00:00:00,2006-02-15 00:00:00
289,1,Violet,Rodriquez,violet.rodriquez@sakilacustomer.org,294,1,2006-02-14 00:00:00,2006-02-15 00:00:00
290,1,Kristina,Chambers,kristina.chambers@sakilacustomer.org,295,1,2006-02-14 00:00:00,2006-02-15 00:00:00
291,1,Toni,Holt,toni.holt@sakilacustomer.org,296,1,2006-02-14 00:00:00,2006-02-15 00:00:00
292,2,Misty,Lambert,misty.lambert@sakilacustomer.org,297,1,2006-02-14 00:00:00,2006-02-15 00:00:00
293,2,Mae,Fletcher,mae.fletcher@sakilacustomer.org,298,1,2006-02-14 00:00:00,2006-02-15 00:00:00
294,2,Shelly,Watts,shelly.watts@sakilacustomer.org,299,1,2006-02-14 00:00:00,2006-02-15 00:00:00
295,1,Daisy,Bates,daisy.bates@sakilacustomer.org,300,1,2006-02-14 00:00:00,2006-02-15 00:00:00
296,2,Ramona,Hale,ramona.hale@sakilacustomer.org,301,1,2006-02-14 00:00:00,2006-02-15 00:00:00
297,1,Sherri,Rhodes,sherri.rhodes@sakilacustomer.org,302,1,2006-02-14 00:00:00,2006-02-15 00:00:00
298,1,Erika,Pena,erika.pena@sakilacustomer.org,303,1,2006-02-14 00:00:00,2006-02-15 00:00:00
299,2,James,Gannon,james.gannon@sakilacustomer.org,304,1,2006-02-14 00:00:00,2006-02-15 00:00:00
300,1,John,Farnsworth,john.farnsworth@sakilacustomer.org,305,1,2006-02-14 00:00:00,2006-02-15 00:00:00
301,2,Robert,Baughman,robert.baughman@sakilacustomer.org,306,1,2006-02-14 00:00:00,2006-02-15 00:00:00
302,1,Michael,Silverman,michael.silverman@sakilacustomer.org,307,1,2006-02-14 00:00:00,2006-02-15 00:00:00
303,2,William,Satterfield,william.satterfield@sakilacustomer.org,308,1,2006-02-14 00:00:00,2006-02-15 00:00:00
304,2,David,Royal,david.royal@sakilacustomer.org,309,1,2006-02-14 00:00:00,2006-02-15 00:00:00
305,1,Richard,Mccrary,richard.mccrary@sakilacustomer.org,310,1,2006-02-14 00:00:00,2006-02-15 00:00:00
306,1,Charles,Kowalski,charles.kowalski@sakilacustomer.org,311,1,2006-02-14 00:00:00,2006-02-15 00:00:00
307,2,Joseph,Joy,joseph.joy@sakilacustomer.org,312,1,2006-02-14 00:00:00,2006-02-15 00:00:00
308,1,Thomas,Grigsby,thomas.grigsby@sakilacustomer.org,313,1,2006-02-14 00:00:00,2006-02-15 00:00:00
309,1,Christopher,Greco,christopher.greco@sakilacustomer.org,314,1,2006-02-14 00:00:00,2006-02-15 00:00:00
310,2,Daniel,Cabral,daniel.cabral@sakilacustomer.org,315,1,2006-02-14 00:00:00,2006-02-15 00:00:00
311,2,Paul,Trout,paul.trout@sakilacustomer.org,316,1,2006-02-14 00:00:00,2006-02-15 00:00:00
312,2,Mark,Rinehart,mark.rinehart@sakilacustomer.org,317,1,2006-02-14 00:00:00,2006-02-15 00:00:00
313,2,Donald,Mahon,donald.mahon@sakilacustomer.org,318,1,2006-02-14 00:00:00,2006-02-15 00:00:00
314,1,George,Linton,george.linton@sakilacustomer.org,319,1,2006-02-14 00:00:00,2006-02-15 00:00:00
315,2,Kenneth,Gooden,kenneth.gooden@sakilacustomer.org,320,0,2006-02-14 00:00:00,2006-02-15 00:00:00
316,1,Steven,Curley,steven.curley@sakilacustomer.org,321,1,2006-02-14 00:00:00,2006-02-15 00:00:00
317,2,Edward,Baugh,edward.baugh@sakilacustomer.org,322,1,2006-02-14 00:00:00,2006-02-15 00:00:00
318,1,Brian,Wyman,brian.wyman@sakilacustomer.org,323,1,2006-02-14 00:00:00,2006-02-15 00:00:00
319,2,Ronald,Weiner,ronald.weiner@sakilacustomer.org,324,1,2006-02-14 00:00:00,2006-02-15 00:00:00
320,2,Anthony,Schwab,anthony.schwab@sakilacustomer.org,325,1,2006-02-14 00:00:00,2006-02-15 00:00:00
321,1,Kevin,Schuler,kevin.schuler@sakilacustomer.org,326,1,2006-02-14 00:00:00,2006-02-15 00:00:00
322,1,Jason,Morrissey,jason.morrissey@sakilacustomer.org,327,1,2006-02-14 00:00:00,2006-02-15 00:00:00
323,2,Matthew,Mahan,matthew.mahan@sakilacustomer.org,328,1,2006-02-14 00:00:00,2006-02-15 00:00:00
324,2,Gary,Coy,gary.coy@sakilacustomer.org,329,1,2006-02-14 00:00:00,2006-02-15 00:00:00
325,1,Timothy,Bunn,timothy.bunn@sakilacustomer.org,330,1,2006-02-14 00:00:00,2006-02-15 00:00:00
326,1,Jose,Andrew,jose.andrew@sakilacustomer.org,331,1,2006-02-14 00:00:00,2006-02-15 00:00:00
327,2,Larry,Thrasher,larry.thrasher@sakilacustomer.org,332,1,2006-02-14 00:00:00,2006-02-15 00:00:00
328,2,Jeffrey,Spear,jeffrey.spear@sakilacustomer.org,333,1,2006-02-14 00:00:00,2006-02-15 00:00:00
329,2,Frank,Waggoner,frank.waggoner@sakilacustomer.org,334,1,2006-02-14 00:00:00,2006-02-15 00:00:00
330,1,Scott,Shelley,scott.shelley@sakilacustomer.org,335,1,2006-02-14 00:00:00,2006-02-15 00:00:00
331,1,Eric,Robert,eric.robert@sakilacustomer.org,336,1,2006-02-14 00:00:00,2006-02-15 00:00:00
332,1,Stephen,Qualls,stephen.qualls@sakilacustomer.org,337,1,2006-02-14 00:00:00,2006-02-15 00:00:00
333,2,Andrew,Purdy,andrew.purdy@sakilacustomer.org,338,1,2006-02-14 00:00:00,2006-02-15 00:00:00
334,2,Raymond,Mcwhorter,raymond.mcwhorter@sakilacustomer.org,339,1,2006-02-14 00:00:00,2006-02-15 00:00:00
335,1,Gregory,Mauldin,gregory.mauldin@sakilacustomer.org,340,1,2006-02-14 00:00:00,2006-02-15 00:00:00
336,1,Joshua,Mark,joshua.mark@sakilacustomer.org,341,1,2006-02-14 00:00:00,2006-02-15 00:00:00
337,1,Jerry,Jordon,jerry.jordon@sakilacustomer.org,342,1,2006-02-14 00:00:00,2006-02-15 00:00:00
338,1,Dennis,Gilman,dennis.gilman@sakilacustomer.org,343,1,2006-02-14 00:00:00,2006-02-15 00:00:00
339,2,Walter,Perryman,walter.perryman@sakilacustomer.org,344,1,2006-02-14 00:00:00,2006-02-15 00:00:00
340,1,Patrick,Newsom,patrick.newsom@sakilacustomer.org,345,1,2006-02-14 00:00:00,2006-02-15 00:00:00
341,1,Peter,Menard,peter.menard@sakilacustomer.org,346,1,2006-02-14 00:00:00,2006-02-15 00:00:00
342,1,Harold,Martino,harold.martino@sakilacustomer.org,347,1,2006-02-14 00:00:00,2006-02-15 00:00:00
343,1,Douglas,Graf,douglas.graf@sakilacustomer.org,348,1,2006-02-14 00:00:00,2006-02-15 00:00:00
344,1,Henry,Billingsley,henry.billingsley@sakilacustomer.org,349,1,2006-02-14 00:00:00,2006-02-15 00:00:00
345,1,Carl,Artis,carl.artis@sakilacustomer.org,350,1,2006-02-14 00:00:00,2006-02-15 00:00:00
346,1,Arthur,Simpkins,arthur.simpkins@sakilacustomer.org,351,1,2006-02-14 00:00:00,2006-02-15 00:00:00
347,2,Ryan,Salisbury,ryan.salisbury@sakilacustomer.org,352,1,2006-02-14 00:00:00,2006-02-15 00:00:00
348,2,Roger,Quintanilla,roger.quintanilla@sakilacustomer.org,353,1,2006-02-14 00:00:00,2006-02-15 00:00:00
349,2,Joe,Gilliland,joe.gilliland@sakilacustomer.org,354,1,2006-02-14 00:00:00,2006-02-15 00:00:00
350,1,Juan,Fraley,juan.fraley@sakilacustomer.org,355,1,2006-02-14 00:00:00,2006-02-15 00:00:00
351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,1,2006-02-14 00:00:00,2006-02-15 00:00:00
352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,1,2006-02-14 00:00:00,2006-02-15 00:00:00
353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,1,2006-02-14 00:00:00,2006-02-15 00:00:00
354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,1,2006-02-14 00:00:00,2006-02-15 00:00:00
355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,1,2006-02-14 00:00:00,2006-02-15 00:00:00
356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,1,2006-02-14 00:00:00,2006-02-15 00:00:00
357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,1,2006-02-14 00:00:00,2006-02-15 00:00:00
358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,1,2006-02-14 00:00:00,2006-02-15 00:00:00
359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,1,2006-02-14 00:00:00,2006-02-15 00:00:00
360,2,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,365,1,2006-02-14 00:00:00,2006-02-15 00:00:00
361,2,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,366,1,2006-02-14 00:00:00,2006-02-15 00:00:00
362,1,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,367,1,2006-02-14 00:00:00,2006-02-15 00:00:00
363,2,Roy,Whiting,roy.whiting@sakilacustomer.org,368,1,2006-02-14 00:00:00,2006-02-15 00:00:00
364,1,Benjamin,Varney,benjamin.varney@sakilacustomer.org,369,1,2006-02-14 00:00:00,2006-02-15 00:00:00
365,2,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,370,1,2006-02-14 00:00:00,2006-02-15 00:00:00
366,1,Brandon,Huey,brandon.huey@sakilacustomer.org,371,1,2006-02-14 00:00:00,2006-02-15 00:00:00
367,1,Adam,Gooch,adam.gooch@sakilacustomer.org,372,1,2006-02-14 00:00:00,2006-02-15 00:00:00
368,1,Harry,Arce,harry.arce@sakilacustomer.org,373,0,2006-02-14 00:00:00,2006-02-15 00:00:00
369,2,Fred,Wheat,fred.wheat@sakilacustomer.org,374,1,2006-02-14 00:00:00,2006-02-15 00:00:00
370,2,Wayne,Truong,wayne.truong@sakilacustomer.org,375,1,2006-02-14 00:00:00,2006-02-15 00:00:00
371,1,Billy,Poulin,billy.poulin@sakilacustomer.org,376,1,2006-02-14 00:00:00,2006-02-15 00:00:00
372,2,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,377,1,2006-02-14 00:00:00,2006-02-15 00:00:00
373,1,Louis,Leone,louis.leone@sakilacustomer.org,378,1,2006-02-14 00:00:00,2006-02-15 00:00:00
374,2,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,379,1,2006-02-14 00:00:00,2006-02-15 00:00:00
375,2,Aaron,Selby,aaron.selby@sakilacustomer.org,380,1,2006-02-14 00:00:00,2006-02-15 00:00:00
376,1,Randy,Gaither,randy.gaither@sakilacustomer.org,381,1,2006-02-14 00:00:00,2006-02-15 00:00:00
377,1,Howard,Fortner,howard.fortner@sakilacustomer.org,382,1,2006-02-14 00:00:00,2006-02-15 00:00:00
378,1,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,383,1,2006-02-14 00:00:00,2006-02-15 00:00:00
379,1,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,384,1,2006-02-14 00:00:00,2006-02-15 00:00:00
380,1,Russell,Brinson,russell.brinson@sakilacustomer.org,385,1,2006-02-14 00:00:00,2006-02-15 00:00:00
381,2,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,386,1,2006-02-14 00:00:00,2006-02-15 00:00:00
382,2,Victor,Barkley,victor.barkley@sakilacustomer.org,387,1,2006-02-14 00:00:00,2006-02-15 00:00:00
383,1,Martin,Bales,martin.bales@sakilacustomer.org,388,1,2006-02-14 00:00:00,2006-02-15 00:00:00
384,2,Ernest,Stepp,ernest.stepp@sakilacustomer.org,389,1,2006-02-14 00:00:00,2006-02-15 00:00:00
385,1,Phillip,Holm,phillip.holm@sakilacustomer.org,390,1,2006-02-14 00:00:00,2006-02-15 00:00:00
386,1,Todd,Tan,todd.tan@sakilacustomer.org,391,1,2006-02-14 00:00:00,2006-02-15 00:00:00
387,2,Jesse,Schilling,jesse.schilling@sakilacustomer.org,392,1,2006-02-14 00:00:00,2006-02-15 00:00:00
388,2,Craig,Morrell,craig.morrell@sakilacustomer.org,393,1,2006-02-14 00:00:00,2006-02-15 00:00:00
389,1,Alan,Kahn,alan.kahn@sakilacustomer.org,394,1,2006-02-14 00:00:00,2006-02-15 00:00:00
390,1,Shawn,Heaton,shawn.heaton@sakilacustomer.org,395,1,2006-02-14 00:00:00,2006-02-15 00:00:00
391,1,Clarence,Gamez,clarence.gamez@sakilacustomer.org,396,1,2006-02-14 00:00:00,2006-02-15 00:00:00
392,2,Sean,Douglass,sean.douglass@sakilacustomer.org,397,1,2006-02-14 00:00:00,2006-02-15 00:00:00
393,1,Philip,Causey,philip.causey@sakilacustomer.org,398,1,2006-02-14 00:00:00,2006-02-15 00:00:00
394,2,Chris,Brothers,chris.brothers@sakilacustomer.org,399,1,2006-02-14 00:00:00,2006-02-15 00:00:00
395,2,Johnny,Turpin,johnny.turpin@sakilacustomer.org,400,1,2006-02-14 00:00:00,2006-02-15 00:00:00
396,1,Earl,Shanks,earl.shanks@sakilacustomer.org,401,1,2006-02-14 00:00:00,2006-02-15 00:00:00
397,1,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,402,1,2006-02-14 00:00:00,2006-02-15 00:00:00
398,1,Antonio,Meek,antonio.meek@sakilacustomer.org,403,1,2006-02-14 00:00:00,2006-02-15 00:00:00
399,1,Danny,Isom,danny.isom@sakilacustomer.org,404,1,2006-02-14 00:00:00,2006-02-15 00:00:00
400,2,Bryan,Hardison,bryan.hardison@sakilacustomer.org,405,1,2006-02-14 00:00:00,2006-02-15 00:00:00
401,2,Tony,Carranza,tony.carranza@sakilacustomer.org,406,1,2006-02-14 00:00:00,2006-02-15 00:00:00
402,1,Luis,Yanez,luis.yanez@sakilacustomer.org,407,1,2006-02-14 00:00:00,2006-02-15 00:00:00
403,1,Mike,Way,mike.way@sakilacustomer.org,408,1,2006-02-14 00:00:00,2006-02-15 00:00:00
404,2,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,409,1,2006-02-14 00:00:00,2006-02-15 00:00:00
405,1,Leonard,Schofield,leonard.schofield@sakilacustomer.org,410,1,2006-02-14 00:00:00,2006-02-15 00:00:00
406,1,Nathan,Runyon,nathan.runyon@sakilacustomer.org,411,0,2006-02-14 00:00:00,2006-02-15 00:00:00
407,1,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,412,1,2006-02-14 00:00:00,2006-02-15 00:00:00
408,1,Manuel,Murrell,manuel.murrell@sakilacustomer.org,413,1,2006-02-14 00:00:00,2006-02-15 00:00:00
409,2,Rodney,Moeller,rodney.moeller@sakilacustomer.org,414,1,2006-02-14 00:00:00,2006-02-15 00:00:00
410,2,Curtis,Irby,curtis.irby@sakilacustomer.org,415,1,2006-02-14 00:00:00,2006-02-15 00:00:00
411,1,Norman,Currier,norman.currier@sakilacustomer.org,416,1,2006-02-14 00:00:00,2006-02-15 00:00:00
412,2,Allen,Butterfield,allen.butterfield@sakilacustomer.org,417,1,2006-02-14 00:00:00,2006-02-15 00:00:00
413,2,Marvin,Yee,marvin.yee@sakilacustomer.org,418,1,2006-02-14 00:00:00,2006-02-15 00:00:00
414,1,Vincent,Ralston,vincent.ralston@sakilacustomer.org,419,1,2006-02-14 00:00:00,2006-02-15 00:00:00
415,1,Glenn,Pullen,glenn.pullen@sakilacustomer.org,420,1,2006-02-14 00:00:00,2006-02-15 00:00:00
416,2,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,421,1,2006-02-14 00:00:00,2006-02-15 00:00:00
417,1,Travis,Estep,travis.estep@sakilacustomer.org,422,1,2006-02-14 00:00:00,2006-02-15 00:00:00
418,2,Jeff,East,jeff.east@sakilacustomer.org,423,1,2006-02-14 00:00:00,2006-02-15 00:00:00
419,1,Chad,Carbone,chad.carbone@sakilacustomer.org,424,1,2006-02-14 00:00:00,2006-02-15 00:00:00
420,1,Jacob,Lance,jacob.lance@sakilacustomer.org,425,1,2006-02-14 00:00:00,2006-02-15 00:00:00
421,1,Lee,Hawks,lee.hawks@sakilacustomer.org,426,1,2006-02-14 00:00:00,2006-02-15 00:00:00
422,1,Melvin,Ellington,melvin.ellington@sakilacustomer.org,427,1,2006-02-14 00:00:00,2006-02-15 00:00:00
423,2,Alfred,Casillas,alfred.casillas@sakilacustomer.org,428,1,2006-02-14 00:00:00,2006-02-15 00:00:00
424,2,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,429,1,2006-02-14 00:00:00,2006-02-15 00:00:00
425,2,Francis,Sikes,francis.sikes@sakilacustomer.org,430,1,2006-02-14 00:00:00,2006-02-15 00:00:00
426,1,Bradley,Motley,bradley.motley@sakilacustomer.org,431,1,2006-02-14 00:00:00,2006-02-15 00:00:00
427,2,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,432,1,2006-02-14 00:00:00,2006-02-15 00:00:00
428,2,Herbert,Kruger,herbert.kruger@sakilacustomer.org,433,1,2006-02-14 00:00:00,2006-02-15 00:00:00
429,2,Frederick,Isbell,frederick.isbell@sakilacustomer.org,434,1,2006-02-14 00:00:00,2006-02-15 00:00:00
430,1,Ray,Houle,ray.houle@sakilacustomer.org,435,1,2006-02-14 00:00:00,2006-02-15 00:00:00
431,2,Joel,Francisco,joel.francisco@sakilacustomer.org,436,1,2006-02-14 00:00:00,2006-02-15 00:00:00
432,1,Edwin,Burk,edwin.burk@sakilacustomer.org,437,1,2006-02-14 00:00:00,2006-02-15 00:00:00
433,1,Don,Bone,don.bone@sakilacustomer.org,438,1,2006-02-14 00:00:00,2006-02-15 00:00:00
434,1,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,439,1,2006-02-14 00:00:00,2006-02-15 00:00:00
435,2,Ricky,Shelby,ricky.shelby@sakilacustomer.org,440,1,2006-02-14 00:00:00,2006-02-15 00:00:00
436,1,Troy,Quigley,troy.quigley@sakilacustomer.org,441,1,2006-02-14 00:00:00,2006-02-15 00:00:00
437,2,Randall,Neumann,randall.neumann@sakilacustomer.org,442,1,2006-02-14 00:00:00,2006-02-15 00:00:00
438,1,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443,1,2006-02-14 00:00:00,2006-02-15 00:00:00
439,2,Alexander,Fennell,alexander.fennell@sakilacustomer.org,444,1,2006-02-14 00:00:00,2006-02-15 00:00:00
440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,445,1,2006-02-14 00:00:00,2006-02-15 00:00:00
441,1,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446,1,2006-02-14 00:00:00,2006-02-15 00:00:00
442,1,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447,1,2006-02-14 00:00:00,2006-02-15 00:00:00
443,2,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,448,1,2006-02-14 00:00:00,2006-02-15 00:00:00
444,2,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,449,1,2006-02-14 00:00:00,2006-02-15 00:00:00
445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,450,1,2006-02-14 00:00:00,2006-02-15 00:00:00
446,2,Theodore,Culp,theodore.culp@sakilacustomer.org,451,0,2006-02-14 00:00:00,2006-02-15 00:00:00
447,1,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452,1,2006-02-14 00:00:00,2006-02-15 00:00:00
448,1,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453,1,2006-02-14 00:00:00,2006-02-15 00:00:00
449,2,Oscar,Aquino,oscar.aquino@sakilacustomer.org,454,1,2006-02-14 00:00:00,2006-02-15 00:00:00
450,1,Jay,Robb,jay.robb@sakilacustomer.org,455,1,2006-02-14 00:00:00,2006-02-15 00:00:00
451,1,Jim,Rea,jim.rea@sakilacustomer.org,456,1,2006-02-14 00:00:00,2006-02-15 00:00:00
452,1,Tom,Milner,tom.milner@sakilacustomer.org,457,1,2006-02-14 00:00:00,2006-02-15 00:00:00
453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,458,1,2006-02-14 00:00:00,2006-02-15 00:00:00
454,2,Alex,Gresham,alex.gresham@sakilacustomer.org,459,1,2006-02-14 00:00:00,2006-02-15 00:00:00
455,2,Jon,Wiles,jon.wiles@sakilacustomer.org,460,1,2006-02-14 00:00:00,2006-02-15 00:00:00
456,2,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,461,1,2006-02-14 00:00:00,2006-02-15 00:00:00
457,2,Bill,Gavin,bill.gavin@sakilacustomer.org,462,1,2006-02-14 00:00:00,2006-02-15 00:00:00
458,1,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463,1,2006-02-14 00:00:00,2006-02-15 00:00:00
